PaperCount,Citation,HIndex,PIndex,AIndex
30,123,6.0,33.4833,51.3786
13,14,3.0,2.6,1.5367
28,1101,14.0,218.1667,333.8666
9,39,4.0,9.6667,15.3845
1,4,1.0,0.4444,0.3314
7,39,3.0,12.75,17.2597
180,3510,29.0,1411.7293,1428.5206
1,25,1.0,3.125,1.9829
51,96,4.0,23.8111,13.7154
30,258,8.0,115.2,136.2817
10,45,4.0,11.6667,8.6
39,616,11.0,159.6333,191.0239
7,137,3.0,25.125,18.7769
4,19,3.0,3.8929,4.402
2,1,1.0,0.3333,0.1111
8,27,3.0,10.75,4.6875
49,222,8.0,55.9927,53.9016
52,613,13.0,112.9095,144.2172
1,0,0.0,0.0,0.0
8,51,3.0,15.7222,9.9304
118,2872,28.0,1064.8167,1070.7894
4,1,1.0,0.2,0.1567
4,18,2.0,11.5,14.75
3,8,1.0,1.2,1.6829
1,0,0.0,0.0,0.0
4,20,1.0,5.0833,5.7569
15,71,5.0,15.0548,5.6721
53,370,10.0,155.95,71.1358
3,0,0.0,0.0,0.0
4,6,1.0,1.45,1.3942
18,237,8.0,69.2833,69.0803
16,174,7.0,33.821,33.9133
2,22,1.0,5.5,1.375
1,0,0.0,0.0,0.0
4,0,0.0,0.0,0.0
1,1,1.0,0.2,0.1567
4,37,0.0,7.7167,5.5725
28,234,9.0,104.2667,109.6367
3,2,1.0,1.3333,1.6111
11,38,4.0,13.5,9.5
9,10,2.0,2.6333,3.1794
64,906,17.0,190.396,156.2421
1,3,1.0,0.4286,0.1327
1,9,1.0,1.8,0.81
27,86,6.0,33.2833,40.8053
66,912,17.0,306.375,430.3729
15,57,4.0,24.9167,23.3264
1,0,0.0,0.0,0.0
26,182,6.0,76.7833,48.2469
32,264,10.0,140.6417,132.2024
4,9,2.0,1.3686,1.283
33,95,6.0,25.444,26.3174
1,7,1.0,1.4,0.28
15,67,4.0,18.7167,10.6475
1,5,1.0,1.25,1.3542
1,0,0.0,0.0,0.0
41,1086,14.0,315.3905,488.5062
3,7,2.0,1.2333,2.955
10,2,1.0,0.3333,0.2056
8,15,3.0,3.2857,4.3527
7,19,2.0,4.2833,7.0803
10,47,4.0,9.0238,4.5998
12,68,5.0,19.0143,27.639
3,8,2.0,0.6154,0.1623
20,122,7.0,46.6167,54.8358
37,277,5.0,46.2619,50.4431
1,4,1.0,1.3333,1.1111
22,64,4.0,39.7154,39.468
2,14,0.0,3.8333,7.5417
7,7,2.0,1.65,1.7258
2,6,0.0,3.1579,3.2312
1,5,1.0,0.625,0.1674
5,3,1.0,0.6667,0.8167
3,3,1.0,0.6,0.27
1,1,1.0,0.2,0.4567
19,69,5.0,11.6846,23.5228
103,936,17.0,556.6833,495.4825
63,1218,19.0,488.0305,495.544
87,299,10.0,103.625,66.8517
7,27,3.0,11.25,18.2708
7,261,6.0,68.3333,88.5278
1,3,1.0,0.6,0.47
4,17,3.0,3.0,3.9101
4,37,2.0,12.8333,22.3194
5,58,3.0,9.9833,8.3147
9,0,0.0,0.0,0.0
3,26,2.0,5.45,9.4858
5,3,1.0,0.9762,0.6363
1,1,1.0,0.1667,0.0611
16,98,6.0,40.0,24.5
3,9,2.0,3.5,2.3333
94,488,11.0,149.2346,166.8883
7,10,2.0,2.3333,1.4206
12,264,6.0,5.2694,7.3874
1,2,1.0,0.4,0.08
21,275,8.0,74.9405,121.8254
12,24,3.0,5.8833,7.5836
6,87,2.0,12.9107,20.4981
3,12,2.0,2.8,5.9933
88,317,10.0,127.0833,145.5903
40,1073,17.0,487.5667,399.1966
9,77,6.0,18.1667,26.4139
2,18,0.0,3.0,2.6833
7,30,3.0,12.1167,19.9497
4,0,0.0,0.0,0.0
20,71,5.0,17.5476,18.7699
2,2,1.0,0.3333,0.1222
3,0,0.0,0.0,0.0
75,716,16.0,302.8333,304.0361
5,3,1.0,0.7,0.215
26,46,4.0,11.95,20.9525
12,77,6.0,9.0931,15.5466
8,5,1.0,1.3667,2.0206
2,1,1.0,0.25,0.1458
18,446,10.0,68.1575,74.4574
68,349,9.0,163.5,116.75
3,13,1.0,3.25,3.5208
5,26,3.0,14.8333,11.1944
15,37,3.0,8.1833,6.2686
6,39,3.0,9.15,11.8258
1,7,1.0,1.1667,0.4278
25,1248,16.0,176.2137,265.4356
4,29,3.0,7.0833,5.5458
26,540,9.0,161.4333,62.6561
1,1,1.0,0.25,0.1458
33,302,7.0,68.5774,81.4081
1,0,0.0,0.0,0.0
33,1902,11.0,836.6052,704.9808
2,1,1.0,0.1429,0.1085
4,5,1.0,0.7143,0.3639
5,11,2.0,3.1667,3.1389
1,2,1.0,0.6667,1.2222
1,3,1.0,0.6,0.27
5,1,1.0,0.25,0.5208
3,28,2.0,23.619,23.4234
28,229,9.0,56.2727,60.9028
5,75,3.0,24.2667,20.2756
6,3,1.0,1.5,0.75
11,30,3.0,11.1667,4.3056
66,115,6.0,25.0619,8.4542
22,114,5.0,43.25,51.8788
1,0,0.0,0.0,0.0
11,40,5.0,10.1024,12.3737
1,1,1.0,0.1429,0.2276
7,2,1.0,0.5,0.3806
6,214,5.0,70.8333,54.8194
14,83,6.0,29.9167,16.4931
7,23,2.0,5.9,10.305
24,119,4.0,38.9,22.555
3,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
1,2,1.0,0.3333,0.8167
7,27,3.0,8.9167,13.4097
3,5,1.0,1.0,0.25
24,1086,12.0,295.075,382.3279
28,66,4.0,22.1528,15.9474
30,43,4.0,9.6778,2.8468
19,44,4.0,11.35,6.2492
6,29,3.0,6.1143,4.4559
11,40,3.0,9.9762,10.9756
6,21,2.0,3.2877,3.1966
88,283,9.0,110.0548,90.7472
4,43,2.0,17.6667,17.5556
91,3281,31.0,1090.9333,792.7871
1,15,1.0,1.6667,0.9094
5,48,3.0,9.5,17.3583
9,29,3.0,10.2222,12.012
1,16,1.0,3.2,4.1067
7,8,2.0,1.8,1.81
5,55,3.0,19.3333,19.0389
13,8,1.0,1.75,1.9903
4,5,1.0,0.8667,1.2233
4,8,2.0,2.1667,1.0056
1,0,0.0,0.0,0.0
13,131,4.0,26.8333,49.2361
2,6,1.0,1.5,1.0
7,7,2.0,2.3333,4.2778
29,21,2.0,5.8667,5.8417
35,53,4.0,12.1357,9.8586
2,2,1.0,0.8333,1.3611
2,3,1.0,0.5,0.3083
7,7,2.0,1.0,1.5929
77,330,10.0,82.5921,63.4655
5,216,0.0,54.2,25.9317
1,2,1.0,1.0,1.5
13,31,3.0,10.7,11.54
5,12,2.0,2.25,2.6137
5,878,4.0,384.25,220.4375
1,0,0.0,0.0,0.0
3,2,1.0,0.3667,0.6983
4,6,2.0,1.5,3.125
7,78,4.0,27.8333,35.3597
40,181,5.0,46.5333,32.8648
1,0,0.0,0.0,0.0
17,64,5.0,17.3333,18.2944
6,7,2.0,2.0,1.0833
5,21,3.0,8.8333,5.5278
109,1395,19.0,480.4487,314.3867
3,0,0.0,0.0,0.0
9,15,2.0,3.3667,1.1542
1,1,1.0,0.5,0.25
35,95,4.0,42.2,35.39
16,57,4.0,14.6167,27.6747
11,17,3.0,4.1167,6.3219
64,580,15.0,381.7436,458.6765
9,16,3.0,3.6786,5.4892
9,231,7.0,67.6417,68.0295
4,12,3.0,2.4,2.18
72,473,12.0,170.7667,152.2117
1,20,1.0,2.8571,3.1224
2,2,1.0,0.4,0.9133
4,16,3.0,7.1667,4.1389
45,124,5.0,39.0333,29.5761
1,0,0.0,0.0,0.0
9,24,2.0,4.281,3.0995
2,1,1.0,0.1429,0.2276
2,0,0.0,0.0,0.0
3,8,2.0,1.45,1.3337
4,19,2.0,14.3333,16.2778
63,176,5.0,55.15,74.4758
18,32,3.0,10.7917,13.1286
2,8,1.0,2.0,1.1667
4,3,1.0,0.65,0.4508
28,93,5.0,34.3333,48.9194
58,543,13.0,149.5786,196.335
6,20,3.0,5.1667,6.575
48,868,14.0,194.5679,175.0246
8,45,3.0,8.7433,7.3959
10,23,3.0,8.75,13.0625
30,202,6.0,61.8885,59.5808
12,45,3.0,14.1667,5.2639
53,644,14.0,203.3762,291.4131
26,42,3.0,8.3857,2.1578
1,0,0.0,0.0,0.0
12,72,5.0,18.9833,36.0453
14,80,5.0,18.1083,22.4583
11,189,7.0,79.3333,61.7757
10,68,5.0,13.4393,24.4283
13,51,5.0,16.7583,8.0895
5,8,2.0,2.0417,4.0748
1,2,1.0,0.3333,0.8167
2,3,1.0,0.5,0.3378
28,1060,15.0,321.9917,375.8302
43,1920,17.0,1117.2524,1177.7269
28,71,6.0,17.5167,16.2519
22,245,8.0,73.0833,131.8248
6,35,4.0,13.8333,23.1944
6,68,5.0,22.4333,39.6728
1,55,1.0,11.0,8.6167
4,11,2.0,2.5333,2.7789
2,0,0.0,0.0,0.0
5,20,2.0,3.9167,1.9681
40,1233,15.0,414.8952,416.0153
1,1,1.0,0.2,0.4567
20,72,4.0,21.3833,28.5836
8,26,2.0,8.1667,14.7806
6,86,3.0,20.75,24.3292
13,57,4.0,13.0476,20.589
2,5,1.0,1.05,1.5475
34,1163,14.0,508.5569,705.1187
1,0,0.0,0.0,0.0
5,104,0.0,25.1,17.9533
77,332,10.0,126.0667,108.1897
8,19,3.0,6.5,10.1417
12,38,3.0,23.9333,20.0311
7,10,2.0,2.2898,3.0416
1,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
1,4,1.0,1.3333,2.4444
4,42,0.0,10.75,16.8792
1,23,1.0,5.75,3.3542
23,30,3.0,18.0,19.8333
2,10,0.0,4.5,6.0833
88,545,11.0,159.8167,130.446
1,0,0.0,0.0,0.0
17,82,6.0,16.25,21.7509
15,141,7.0,58.6667,82.5556
3,1,1.0,0.5,0.75
24,148,6.0,42.2,31.2067
55,275,9.0,74.2,56.5539
5,12,2.0,2.55,5.1725
4,9,1.0,0.8939,1.0907
4,29,2.0,27.5,28.0417
1,0,0.0,0.0,0.0
5,13,2.0,3.7222,1.8879
93,219,7.0,81.7833,64.8497
20,133,5.0,50.8206,61.8909
4,0,0.0,0.0,0.0
2,1,1.0,0.1429,0.2276
38,610,12.0,121.1333,164.2544
10,13,1.0,2.1286,2.5873
33,251,8.0,112.7333,149.5494
1,7,1.0,1.75,0.4375
3,6,1.0,1.45,2.7608
7,202,6.0,28.969,31.6369
32,252,11.0,69.8,70.4044
12,134,5.0,46.131,44.4942
130,1489,21.0,358.1366,341.2769
26,709,12.0,176.6905,254.8004
5,197,0.0,39.4167,53.9031
3,75,2.0,18.75,4.6875
1,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
11,62,5.0,18.6667,15.6222
12,47,2.0,42.0833,40.8819
7,12,2.0,3.4286,2.885
45,82,4.0,19.4333,10.7394
4,46,3.0,9.6385,8.2395
33,252,7.0,56.2905,66.2923
1,0,0.0,0.0,0.0
9,177,4.0,52.9949,51.965
17,16,2.0,8.6667,11.0556
9,37,4.0,14.8333,14.6889
114,1838,20.0,454.3827,453.9
10,12,2.0,3.5556,6.1314
1,1,1.0,0.3333,0.1111
5,5,2.0,1.15,1.7258
1,0,0.0,0.0,0.0
4,12,2.0,1.7143,4.4449
2,7,1.0,0.5,0.2669
4,0,0.0,0.0,0.0
100,2305,25.0,1028.1075,920.5134
1,76,1.0,25.3333,46.4444
1,0,0.0,0.0,0.0
6,13,2.0,3.2667,2.1311
5,232,4.0,85.5667,77.8522
136,325,9.0,122.9155,93.1881
2,8,1.0,2.0,2.4167
2,0,0.0,0.0,0.0
8,103,4.0,41.8333,18.0278
5,121,2.0,10.5,7.1007
12,5,2.0,1.2,1.2956
10,55,5.0,13.5333,14.1023
156,1865,22.0,489.9821,612.0021
9,14,2.0,3.1595,4.1501
7,7,2.0,3.1667,4.9722
3,5,2.0,1.6667,1.5556
4,9,2.0,2.05,3.6308
1,13,1.0,4.3333,7.9444
20,132,6.0,37.8417,54.9536
2,5,0.0,1.1667,0.3056
1,4,1.0,1.0,2.0833
21,14,2.0,3.6833,3.8631
4,39,2.0,18.2333,11.2078
48,175,8.0,50.8679,58.5402
83,939,13.0,472.5778,310.7915
1,1,1.0,0.3333,0.6111
10,25,2.0,8.3333,6.375
5,10,2.0,3.6667,6.3889
11,15,2.0,3.4524,1.538
1,4,1.0,0.5,0.2173
6,16,3.0,4.7024,7.14
2,4,1.0,0.6667,1.6333
18,73,4.0,23.4167,28.5764
3,28,0.0,4.2964,5.5607
1,0,0.0,0.0,0.0
35,550,12.0,155.7512,191.6695
27,62,4.0,18.4702,14.8395
40,200,9.0,72.1262,70.5017
3,13,2.0,3.25,3.5208
20,230,8.0,54.1778,31.0988
38,625,12.0,268.5667,180.4689
48,86,6.0,26.1083,17.9605
3,39,0.0,8.8,5.8656
1,3,1.0,0.6,0.77
41,826,8.0,123.6087,118.3766
18,236,7.0,67.3333,127.1556
4,36,3.0,8.5714,12.9531
12,904,9.0,190.7048,209.6267
11,11,2.0,3.2762,3.0939
23,348,10.0,121.25,167.7387
3,2,1.0,0.2857,0.3122
1,4,1.0,1.0,2.0833
13,129,5.0,28.3222,37.3579
2,4,1.0,2.0,3.0
5,18,2.0,4.2,8.9456
4,1,1.0,0.3333,0.6111
16,146,5.0,118.6,109.1197
3,38,1.0,7.65,17.4175
7,40,4.0,13.7667,21.2922
2,2,1.0,0.4,0.18
1,0,0.0,0.0,0.0
1,14,1.0,3.5,2.0417
7,189,4.0,45.5667,45.7747
80,354,11.0,84.3552,83.1189
2,1,1.0,0.1667,0.1583
17,63,4.0,22.3214,36.516
28,224,8.0,76.4833,113.2536
3,0,0.0,0.0,0.0
106,870,14.0,314.6298,267.0251
3,121,0.0,25.6286,24.1131
21,111,4.0,11.3849,9.5415
1,40,1.0,4.0,7.7159
2,0,0.0,0.0,0.0
110,383,12.0,99.8702,47.0163
1,0,0.0,0.0,0.0
1,3,1.0,0.6,1.37
7,7,2.0,1.65,2.1592
1,0,0.0,0.0,0.0
1,140,1.0,11.6667,7.6208
46,117,5.0,41.1333,29.8723
1,0,0.0,0.0,0.0
12,54,4.0,16.75,7.8653
25,128,8.0,34.3833,34.1669
1,0,0.0,0.0,0.0
13,28,3.0,7.5833,2.1236
1,16,1.0,1.7778,0.1975
25,155,7.0,49.4524,82.0353
1,4,1.0,1.0,2.0833
4,86,3.0,26.6667,44.7389
96,575,12.0,173.8583,122.5669
2,23,0.0,3.8333,0.7889
5,4,1.0,1.0588,0.8758
5,10,2.0,1.3333,0.4486
9,34,3.0,13.1333,9.9461
2,0,0.0,0.0,0.0
5,129,4.0,41.5,66.7806
14,262,6.0,117.8,133.36
7,244,4.0,34.0833,10.1829
68,480,12.0,95.1685,95.2594
109,426,13.0,123.8357,124.5679
3,17,2.0,4.5,2.2917
2,0,0.0,0.0,0.0
2,6,0.0,1.3333,2.1889
5,21,3.0,4.2667,2.72
1,0,0.0,0.0,0.0
5,8,2.0,1.5667,1.755
1,0,0.0,0.0,0.0
4,10,2.0,1.7917,2.6445
7,29,3.0,11.9167,19.4931
12,15,2.0,3.6667,5.9222
65,310,10.0,131.9562,96.3627
1,0,0.0,0.0,0.0
3,12,2.0,1.6889,1.3413
6,41,3.0,12.7167,21.5614
2,2,1.0,0.4,0.9133
33,87,5.0,23.7167,25.0725
6,12,2.0,3.7,3.6983
1,0,0.0,0.0,0.0
3,10,1.0,2.0,1.5667
2,0,0.0,0.0,0.0
21,584,10.0,272.7167,351.1114
3,13,1.0,2.1667,5.3083
8,25,3.0,6.6167,9.4081
9,23,3.0,8.5952,13.191
63,593,12.0,211.9175,211.6846
4,44,2.0,7.2778,5.3588
10,24,3.0,6.125,3.1025
1,0,0.0,0.0,0.0
22,556,9.0,137.9405,140.7226
1,2,1.0,0.25,0.2211
7,66,5.0,18.3333,36.0722
8,34,3.0,9.7833,15.5192
3,6,1.0,1.277,2.6098
4,46,3.0,15.3333,27.1111
2,2,1.0,0.25,0.1586
57,1841,21.0,306.0112,252.9063
9,11,2.0,1.3626,2.6713
1,1,1.0,0.1667,0.0278
8,5,1.0,1.5833,1.8403
3,152,0.0,52.1667,94.1389
12,20,3.0,8.9912,9.9445
1,0,0.0,0.0,0.0
2,0,0.0,0.0,0.0
2,1,1.0,0.5,0.75
6,7,2.0,3.05,4.0975
94,1173,18.0,592.9917,494.3453
11,26,4.0,5.9087,12.4635
5,3,1.0,0.6,1.37
3,23,0.0,9.6667,5.7222
3,6,2.0,1.9167,1.2014
1,0,0.0,0.0,0.0
2,12,0.0,2.8333,0.9833
3,5,1.0,2.25,1.5208
3,4,1.0,2.0,3.0
22,271,7.0,120.3667,78.3456
13,39,4.0,7.2541,5.5209
34,185,7.0,38.7169,54.287
43,231,9.0,72.0603,67.5546
4,9,1.0,1.5,0.55
43,89,5.0,30.1712,18.1712
7,16,2.0,4.1333,4.0267
2,1,1.0,0.3333,0.1111
18,519,9.0,154.75,191.0027
11,68,5.0,17.65,25.6842
50,32,3.0,9.0369,7.5618
106,1499,24.0,570.0333,894.3317
3,88,2.0,48.6667,65.0556
4,3,1.0,0.6,0.27
15,324,9.0,92.6524,104.1411
21,98,6.0,24.2333,35.7179
47,822,11.0,281.95,203.7551
172,15757,43.0,6138.2441,8787.0291
86,1104,16.0,415.9436,302.4314
1,0,0.0,0.0,0.0
1,143,1.0,47.6667,15.8889
5,14,3.0,4.1944,3.6731
2,5,0.0,1.4167,2.0347
2,6,1.0,0.5657,0.6
30,347,9.0,135.7667,161.3117
12,166,6.0,62.4143,84.0714
6,18,3.0,3.75,5.1458
10,152,1.0,75.8333,113.8611
14,19,3.0,4.65,6.9855
4,12,2.0,5.8333,4.8611
3,35,2.0,16.9,24.83
19,527,10.0,73.3113,90.0881
1,1,1.0,0.25,0.0625
7,6,1.0,1.9167,3.5347
2,13,1.0,2.6,2.0367
59,476,13.0,162.6389,148.6224
7,45,5.0,20.5833,20.2569
9,7,2.0,2.75,2.1042
35,137,6.0,55.7738,30.2047
1,0,0.0,0.0,0.0
4,1,1.0,0.1667,0.2417
4,10,1.0,4.5909,2.3018
1,4,1.0,0.8,0.6267
6,55,3.0,21.5,15.75
10,12,2.0,3.5,3.6444
29,99,4.0,34.7286,44.4914
29,252,10.0,60.4774,89.8026
38,51,4.0,11.2,15.5872
19,242,8.0,42.3198,19.3051
79,596,13.0,210.75,205.2071
6,74,5.0,17.3833,16.6336
88,1274,21.0,651.6208,691.8977
3,2,1.0,0.4,0.3133
52,212,8.0,107.5667,87.4483
70,296,10.0,116.8373,76.635
21,110,3.0,103.15,101.6897
2,0,0.0,0.0,0.0
7,20,2.0,11.5,7.25
5,28,2.0,6.25,2.4958
4,2,1.0,0.3429,0.5295
17,268,8.0,87.1667,146.1661
1,3,1.0,1.0,1.8333
34,489,5.0,106.5,34.9583
8,38,3.0,14.1667,11.8056
21,125,8.0,48.9083,46.8565
2,6,1.0,1.5833,2.8819
2,8,1.0,3.6667,5.4917
4,11,3.0,2.75,0.6875
13,111,5.0,25.981,26.7857
2,43,0.0,14.8333,6.6944
3,2,1.0,0.3333,0.4833
1,1,1.0,0.25,0.1458
8,6,1.0,0.7317,1.1585
27,56,5.0,20.8167,17.6147
3,0,0.0,0.0,0.0
1,4,1.0,0.5,0.1339
1,1,1.0,0.1667,0.0611
26,412,8.0,166.225,251.2193
1,5,1.0,1.25,2.6042
5,9,2.0,2.25,4.2292
1,5,1.0,1.0,0.2
5,67,4.0,21.0833,38.5403
1,16,1.0,4.0,2.3333
4,7,1.0,1.7833,1.0469
3,3,1.0,0.6,0.47
6,54,3.0,5.7619,5.6194
12,39,4.0,14.0242,21.6355
2,0,0.0,0.0,0.0
1,2,1.0,0.6667,0.5556
1,18,1.0,6.0,11.0
1,3,1.0,0.3,0.8787
11,20,3.0,6.4667,9.9072
29,16,2.0,4.8,1.885
2,3,1.0,0.4286,0.0612
3,141,0.0,46.5833,34.9236
1,4,1.0,0.4444,0.8129
102,227,8.0,60.8135,56.7526
7,24,2.0,8.8333,13.8611
4,2,1.0,0.3333,0.4833
2,4,1.0,0.6667,0.6333
1,0,0.0,0.0,0.0
13,34,4.0,9.0833,11.0542
10,111,4.0,27.0167,50.3047
1,3,1.0,1.0,0.8333
5,8,1.0,2.0,1.1667
1,7,1.0,1.75,0.4375
1,4,1.0,0.6667,0.4111
1,1,1.0,0.125,0.0156
4,9,2.0,1.6071,2.4992
6,37,4.0,18.5,27.75
11,17,1.0,4.2262,5.044
203,1783,21.0,1069.2167,1108.7253
42,270,10.0,113.1579,142.1905
96,595,15.0,235.45,150.4025
44,312,10.0,115.5494,114.6238
6,34,2.0,9.619,17.5067
1,0,0.0,0.0,0.0
385,2716,27.0,931.3709,829.0454
5,87,3.0,18.9,12.38
2,74,0.0,9.75,10.9069
69,440,10.0,181.5857,106.6853
2,72,0.0,21.3333,29.1111
3,0,0.0,0.0,0.0
6,13,2.0,3.75,6.7292
1,0,0.0,0.0,0.0
56,323,10.0,113.8421,60.3077
8,15,3.0,3.2333,5.5522
15,23,2.0,7.1667,4.2222
2,13,0.0,1.3056,0.2446
1,1,1.0,0.1667,0.4083
4,4,1.0,1.0,1.0833
19,81,6.0,29.5,36.2917
2,4,0.0,1.3333,2.4444
84,1314,22.0,344.9536,387.3428
47,83,5.0,58.1167,54.9372
4,4,2.0,0.9,0.6383
6,52,3.0,16.0,26.8333
1,2,1.0,0.6667,0.2222
85,337,10.0,100.1067,99.0456
4,20,2.0,5.6429,5.3418
3,2,1.0,0.6667,1.2222
2,1,1.0,0.25,0.0625
2,2,1.0,0.3333,0.3167
59,528,11.0,172.219,217.9812
7,17,2.0,3.0778,3.0226
16,140,6.0,57.3619,79.7542
1,2,1.0,0.6667,1.2222
1,1,1.0,0.027,0.0573
2,1,1.0,0.5,0.75
3,2,1.0,0.5,0.5417
21,295,9.0,83.85,55.4908
22,191,7.0,81.7333,79.8244
1,0,0.0,0.0,0.0
24,107,6.0,42.1143,50.459
4,13,2.0,2.9286,1.6767
86,264,9.0,102.0,143.1167
7,27,3.0,7.8333,7.1694
7,63,3.0,24.8333,17.8806
2,9,1.0,3.0,2.5
44,140,6.0,48.7667,57.8589
14,121,6.0,19.883,31.0797
2,0,0.0,0.0,0.0
7,56,2.0,8.4952,20.9968
84,761,16.0,272.7988,249.2643
2,5,0.0,1.6667,2.0556
43,627,11.0,215.8611,256.6605
5,43,2.0,9.2667,10.8589
3,3,1.0,1.0667,1.1141
18,79,6.0,13.5829,19.8412
1,8,1.0,2.0,4.1667
1,9,1.0,0.8182,0.2471
1,0,0.0,0.0,0.0
5,6,2.0,1.1,0.3033
17,94,5.0,25.8333,44.6944
30,237,8.0,90.0833,94.7125
1,1,1.0,0.3333,0.6111
28,544,9.0,77.2047,137.736
62,818,14.0,510.05,507.2558
2,9,1.0,2.25,1.3125
33,329,8.0,133.3667,178.5428
3,3,1.0,1.0,0.8333
4,5,2.0,1.25,1.5128
21,23,3.0,4.9397,6.2294
6,8,1.0,0.9206,1.5231
1,12,1.0,2.4,1.08
2,1,1.0,0.2,0.09
30,303,6.0,154.5,113.0
10,18,2.0,5.3167,4.6064
182,667,13.0,144.5029,187.493
13,89,7.0,42.0,33.6667
4,295,0.0,64.6667,82.65
2,1,1.0,0.2,0.4567
8,9,2.0,4.1667,6.4722
5,8,1.0,2.0,0.9583
1,0,0.0,0.0,0.0
1,2,1.0,0.5,0.2917
3,14,2.0,2.6667,5.0234
8,80,4.0,19.8762,30.321
7,6,1.0,1.9167,3.5764
32,149,6.0,32.2254,41.3741
22,101,5.0,46.0,24.9167
14,78,5.0,24.15,28.3175
4,13,3.0,1.7857,1.7759
37,172,7.0,57.6333,58.5183
2,0,0.0,0.0,0.0
28,18,2.0,5.0,4.2083
23,156,7.0,37.569,50.8199
1,6,1.0,1.2,0.54
24,113,7.0,41.1333,45.8322
5,39,4.0,17.8333,22.8611
2,63,0.0,3.9625,2.6016
36,125,7.0,38.2833,34.7553
2,9,0.0,5.25,4.3125
12,269,8.0,79.875,113.6081
1,0,0.0,0.0,0.0
5,8,1.0,1.4167,0.2569
46,255,7.0,80.25,140.3458
13,165,7.0,57.9333,85.2978
18,13,2.0,4.2083,1.6937
50,349,11.0,93.85,81.2806
21,313,12.0,120.1667,157.0972
23,47,4.0,16.0,10.375
28,217,9.0,70.35,101.3075
7,436,0.0,157.6024,120.4163
3,6,2.0,1.3333,2.2056
5,11,2.0,5.6,3.97
4,0,0.0,0.0,0.0
11,48,3.0,22.25,33.2708
1,0,0.0,0.0,0.0
1,2,1.0,0.25,0.4295
3,45,0.0,17.0,21.8333
1,2,1.0,0.5,0.125
1,1,1.0,0.2,0.2567
2,26,0.0,6.75,8.0625
11,46,4.0,16.8333,25.4444
3,157,0.0,35.7,51.015
15,57,4.0,15.7,16.4789
5,5,1.0,1.0,0.45
1,27,1.0,6.75,7.3125
2,3,1.0,0.4722,0.115
33,199,8.0,55.0167,45.8881
26,58,3.0,12.0167,3.4242
60,160,6.0,63.45,59.2247
83,1752,23.0,710.8238,589.0424
38,2961,16.0,2028.1267,2069.9964
1,0,0.0,0.0,0.0
16,34,4.0,7.7119,8.6391
1,1,1.0,0.3333,0.2778
65,420,12.0,126.0905,141.3695
5,28,2.0,6.3667,10.2706
3,2,1.0,0.4,0.5133
158,575,11.0,203.4786,92.7552
1,0,0.0,0.0,0.0
43,162,7.0,68.9833,57.4703
38,1050,13.0,337.3917,322.2837
10,115,5.0,23.1917,25.2296
1,4,1.0,1.0,1.0833
1,0,0.0,0.0,0.0
1,2,1.0,0.5,1.0417
2,1,1.0,0.1429,0.1085
199,1962,22.0,655.0957,556.6481
4,3,1.0,0.5333,0.5789
6,170,5.0,55.8333,40.0694
5,16,2.0,6.8333,5.3611
5,13,2.0,1.5091,0.5526
6,95,3.0,34.1667,29.7639
6,4,2.0,0.8,1.0933
1,0,0.0,0.0,0.0
14,325,4.0,99.7333,67.5994
92,554,13.0,151.1095,135.6955
60,210,7.0,56.9026,31.9243
31,91,5.0,22.8048,38.8168
36,2070,11.0,834.7583,1271.9605
90,116,6.0,42.4333,20.0666
1,5,1.0,1.25,1.3542
15,319,7.0,223.1667,216.9147
36,231,8.0,76.1333,64.8878
2,3,1.0,0.4286,0.3327
55,323,10.0,122.4,149.0633
20,394,8.0,270.3262,248.5295
7,9,3.0,4.35,3.5575
8,11,1.0,2.4333,4.9728
2,2,1.0,0.6667,1.2222
9,24,3.0,7.1333,4.8628
2,1,1.0,0.3333,0.6111
3,3,1.0,0.6667,0.6028
1,0,0.0,0.0,0.0
23,74,5.0,19.8357,28.7571
6,17,2.0,3.0024,4.1969
5,2,1.0,0.6667,0.5556
15,257,8.0,65.1048,72.7605
3,1,1.0,0.25,0.0625
3,7,2.0,1.55,0.7975
31,111,5.0,35.7056,38.0793
14,134,5.0,34.7667,26.1672
4,10,2.0,2.15,4.7592
21,78,4.0,17.2119,17.2937
5,8,2.0,2.6667,2.1806
3,6,2.0,1.4222,2.039
14,72,4.0,21.6667,33.8417
24,144,7.0,56.4333,73.2811
18,98,5.0,17.5201,8.6114
2,16,0.0,4.2667,6.9422
4,0,0.0,0.0,0.0
15,51,4.0,11.5179,8.5278
9,17,3.0,3.8452,2.7336
3,2,1.0,0.5,0.125
28,234,7.0,114.9524,162.1895
3,3,1.0,1.5,1.2917
4,10,1.0,3.0556,2.5432
2,26,0.0,7.5,14.4694
75,572,13.0,323.4286,383.3902
2,8,1.0,1.0,0.8845
5,4,1.0,1.119,0.6734
1,15,1.0,7.5,3.75
65,506,11.0,228.1717,186.656
2,2,1.0,0.5,0.5417
2,0,0.0,0.0,0.0
11,178,7.0,65.1667,79.0556
7,5,1.0,1.0,1.3167
6,32,3.0,5.4333,1.6756
6,59,5.0,26.8333,40.6944
5,5,2.0,1.1389,1.7884
1,0,0.0,0.0,0.0
7,7,1.0,1.4167,0.9986
1,0,0.0,0.0,0.0
